Year,Date,Text,order_consent order,order_unilateral order,order_demand,order_demand notice,order_agreement,order_notice of noncompliance,order_boil water order,order_settlement agreement,order_amendment,order_penalty assessment notice,order_civil administrative penalty,order_labels,order_water supply,order_attorney general,order_water,order_hazardous waste,order_sewer,order_civil penalty,order_ supplemental environmental project,order_gasoline,order_asbestos,order_wetlands,order_stormwater,law_npdes,law_chapter 91,Fine,municipality
2007,1/24/07,"MassDEP entered into a Consent Order with a $21,400 Penalty involving Bond Brothers for Air Quality (Asbestos) violations at Philips Academy Building in Andover. Personnel from Bond Brothers of Everett were working at the Academy in a building where improperly removed asbestos insulation was found during a MassDEP inspection. Under today's Order, Bond will provide asbestos-removal training to 12 of its field superintendents. MassDEP has agreed to suspend $3,000 of the Penalty pending compliance over two years.",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,21400.0,"['Andover', 'Everett']"
2007,1/24/07,"MassDEP entered into a Consent Order with a $6,500 Penalty involving Stephen McCarthy for Wetlands violations on his property at 330 Campbell Road in North Andover. Through aerial surveillance, MassDEP found - and confirmed during an inspection - that approx 250 square feet of bordering vegetated wetland (BVW) was filled. Ongoing temporary storage and stockpiling of leaves, grass and other materials in the Buffer Zone from McCarthy's landscaping business led to the violation. These activities have been taking place without any of the required filings or authorization. Under today's Order, McCarthy has agreed to restore the impacted area, cease all activity in the Buffer Zone unless otherwise approved through the normal permit process. MassDEP has agreed to suspend $5,000 of the Penalty pending compliance.",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,6500.0,['North Andover']
2007,1/24/07,"MassDEP entered into a Consent Order with 1896 House Brookside for Water Supply violations at its facility in Williamstown. MassDEP concluded that 1896 House Brookside operates a public water system. Under today's Order, the facility is required to resume use of its original source with filtration and disinfection systems in operation. If water quantity problems occur again within the year, the facility has agreed to install a replacement source.",True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,,['Williamstown']
2007,1/24/07,MassDEP executed an Amendment to an existing Consent Order with the Town of Blandford relative to Water Supply violations. Blandford has agreed to address compliance issues relative to surface water treatment and disinfection byproduct standards. The town is nearing completion of a water treatment plant (estimated date of completion,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,,['Blandford']
2007,1/24/07,"MassDEP entered into a Consent Order with The Clean Team for Groundwater Discharge violations in Kingston. As a follow-up to a MassDEP initiative that reviewed industrial wastewater generators, this facility was found to be discharging rug-cleaning wastewater to an on-site septic system without a discharge permit. Today's Order ensures the facility will comply with the appropriate industrial wastewater requirements pertaining to collection and disposal.",True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,,['Kingston']
2007,1/24/07,"MassDEP entered into a consent Order with a $1,376 Penalty involving Accurate Metal Finishing, Inc., for Hazardous Waste Management violations at its facility in Randolph. A multi-media inspection, by MassDEP revealed the company had failed to conduct annual hazardous waste personnel training, failed to keep all hazardous waste container(s) closed, and failed to designate the hazardous waste accumulation area. Accurate Metal Finishing also failed to have an up-to-date copy of a contingency plan on-site and accessible. Today's Order ensures compliance with the Hazardous Waste requirements.",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1376.0,['Randolph']
2007,1/24/07,"MassDEP executed a Consent Order with a $16,620 Penalty involving BATG Environmental, Inc. for Solid Waste, Wetlands and Industrial Wastewater violations at the Charlton Landfill. In November 2005, BATG commenced closure of the facility without approval, which precipitated the numerous environmental violations. Under the agreement BATG is required to correct the violations as well as establish a $1,000,000 financial assurance mechanism for future closure activities at the facility.1/23/07",True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,16620.0,[]
2007,1/22/07,"MassDEP issued a $20,477.20 Penalty Assessment Notice to Basilio Castro for Waste Site Cleanup violations in South Hadley. Castro failed to report and immediately clean up a spill of #2 fuel oil at a commercial property in South Hadley. On 6/30/06 after a significant rainstorm, MassDEP was notified by the South Hadley Fire Department that a spill of fuel oil was discovered discharging from Buttery Brook into a canal at the rear of the South Hadley Electric Light Department building on Main Street. The canal eventually discharges to the Connecticut River. After an investigation by inspectors from the town and MassDEP, the spill was determined to have originated from a commercial property at 16 Main Street. Oil was discovered in a storm drain behind the property, and oil-contaminated soil was present around the drain. MassDEP personnel interviewed the owner of the commercial property and discovered that earlier in the week the owner had retained Castro to remove an unused aboveground oil storage tank from the basement at the property. Based upon the investigation MassDEP believes that the fuel oil was spilled into the storm drain at the time of the tank removal. The property owner arranged for complete cleanup and closure of the spill, at significant expense. In a meeting and several follow-up telephone conversations with MassDEP, Castro denied that a spill occurred during the tank removal, and was unwilling to meet a second time with MassDEP to resolve the matter. This enforcement action by DEP has been appealed to the Department's Office of Administrative Appeals and will not be final until that administrative appeal is completed.",False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20477.2,['South Hadley']
2007,1/19/07,"MassDEP executed a Consent Order with 785 Centre Street with a $33,000 Penalty involving Newton Country Day School. Today's Order includes timelines for submittal of a Phase Reports and a final outcome. MassDEP has agreed to suspend $13,000 of the Penalty pending compliance. Today's Order will lead to the cleanup of contaminated groundwater and soil that was first noted during the removal of underground (oil) storage tanks on site. Approximately 91 tons of soil has been removed from the site and recycled. Clean up of this site will protect those attending the school from exposure to oils or hazardous chemicals.1/18/07",True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,33000.0,[]
2007,1/17/07,"MassDEP executed a Consent Order with a $1,400 Penalty regarding the Trustees of Tufts College for Industrial Wastewater violations at the University School of Veterinary Medicine in Grafton. Tufts failed to have a certified wastewater treatment plant operator overseeing their pre-treatment system. Today's Order requires Tufts to retain the services of a certified operator to ensure that three-pH adjustment systems at this facility will be adequately maintained and operated.",True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1400.0,['Grafton']
2007,1/17/07,"MassDEP entered into a Consent Order with an $11,490 Penalty involving the town of Medway for Hazardous Waste Management and Industrial Wastewater violations at its Department of Public Services facility. The Town washed vehicles, discharge runoff to the ground without obtaining a groundwater discharge permit. The Town also failed to follow several haz-waste management requirements, including",True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,11490.0,['Medway']
2007,1/17/07,"MassDEP entered into a Consent Order with a $16,000 Penalty with P.J. Keating Company of Delaware for Wetlands violations that occurred at their rock-quarrying facility off Leominster Road in Lunenburg and Shirley. MassDEP conducted an inspection of the facility and observed that stone dust from the facility was being discharged from a stockpiled area due to inadequate erosion controls. Sedimentation of the stone dust was being deposited in wetland resource areas on/off the property in the towns of Shirley and Lunenburg. Previously, MassDEP issued a Unilateral Order to the company requiring that the violations cease and proper erosion controls be put in place. Today, in addition to the Penalty, Keating has now agreed to restore the impacted area by submitting a plan that MassDEP will review, and to implement steps so as to prevent any future sedimentation from occurring.",True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,16000.0,"['Lunenburg', 'Shirley']"
2007,1/16/07,"MassDEP issued a Unilateral Order to GFI Shirley, LLC for erosion problems associated with the subdivision construction. This represents the second Order issued to the corporation, and additional enforcement is pending.",False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,['Shirley']
2007,1/16/07,"MassDEP entered into a Consent Order involving the town of Westport and the former Quinn Property located at 1175 American Legion Highway in Westport. Beginning in July 1985, MassDEP (at that time DEQE), conducted cleanup (or response) actions at the site including",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,['Westport']
2007,1/16/07,"MassDEP issued a Notice of Audit Findings relative to Waste Site Cleanup actions conducted at 41-43 Straight Wharf in Nantucket. Numerous violations were identified at the site (aka The Toy Boat) including failure to delineate the nature and extent of contamination at the site and demonstrate a permanent solution was achieved. MassDEP conveyed the results of the audit, along with a Notice of Noncompliance that establishes a 60-day deadline to correct the violations. Ultimately, either the Response Action Outcome (RAO) needs to be demonstrated through results, or the RAO must be retracted and additional cleanup actions commence. The Respondent has informed MassDEP they cannot comply with the deadlines and has requested new deadlines to be established in a Consent Order.",True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,['Nantucket']
2007,1/16/07,"MassDEP entered into a Consent Order with an $11,020 Penalty regarding Polyonics Corporation for Industrial Wastewater and Hazardous Waste Management violations at 24 Graf Road in Newburyport. During an unannounced multi-media inspection on 10/25/06, MassDEP found Polyonics had failed to conduct hazardous waste training since 2002, failed to record time of day when conducting weekly inspections, and had satellite containers that were open, improperly labeled, and exceeded the one container per waste stream requirement. In addition, Polyonics failed to have an operation and maintenance manual and failed to have a staffing plan relative to its Industrial Wastewater requirements. This inspection was conducted as part of BWP's effort to perform more frequent routine inspections at large quantity generators of hazardous waste that have had previous MassDEP enforcement. Polyonics agreed to correct all violations; MassDEP agreed to suspend $4,020 of the Penalty pending compliance for five years.1/15/07",True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,11020.0,['Newburyport']
2007,1/12/07,"MassDEP executed a Consent Order with the Pioneer Valley Chapter #8 N.A.F.C.A., Incorporated for Water Supply violations in Granby. MassDEP has determined that due to the activities at the (private club) facility, Pioneer should be regulated as a Public Water System. Today's Order establishes time lines for the facility to come into compliance with Drinking Water regulations.",True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,,['Granby']
2007,1/12/07,"MassDEP executed a Consent Order with Puffin Realty Trust for Waste Site Cleanup violations at 79 Bridge Street, in Dedham. Today's Order includes timelines for submittal of cleanup status reports including",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,['Dedham']
2007,1/12/07,"MassDEP entered into a Consent Order with a $15,000 Penalty involving 627 Main Street for Waste Site Cleanup violations at its property in Wakefield. June Sheridan, the owner of 627 Main Street, has agreed to a schedule under which status reports on the cleanup will be submitted, including completion (or Response Action Outcome). MassDEP has agreed to suspend $10,000 of the Penalty provided all terms of the Order are met. Today's Order will result in the cleanup of contaminated groundwater and soil and will provide opportunities to turn the property into a beneficial and productive use.1/11/07",True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,15000.0,['Wakefield']
2007,1/11/07,"MassDEP issued a Unilateral Order to Packard Orange Realty Trust in Orange. The trust owns and operates the Pioneer Place Condominiums, a facility determined to be a Public Water System. The trust failed to respond to notification and a draft administrative consent order that the facility exceeds the thresholds of a public water system. Under today's Order, the trust is required to collect and analyze water quality samples and submit information to MassDEP as it pertains to the facility complying with regulatory requirements, or develop a schedule for another conforming water supply source.1/11/07",True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,,['Orange']
2007,1/9/07,"MassDEP entered into a Consent Order with a $9,000 Penalty involving the South Hadley Landfill, LLC, for Solid Waste violations that occurred in early 2006 relative to nuisance odor complaints. During an inspection, MassDEP noted a strong hydrogen sulfide characteristic of both leachate and landfill gas from the current South Hadley landfill operation. Today's Order provides for the operation of a landfill gas pretreatment system as well as certain operational safeguards. South Hadley Landfill, LLC will pay a $9,000 penalty. Under a Supplemental Environmental Project, (SEP), the corporation will donate $27,000 to the Pioneer Valley Planning Commission's vehicle-retirement program. This program is designed to reduce air and water pollution in the Connecticut River Valley (Franklin, Hampshire and Hampden counties) by removing abandoned vehicles and retiring older, less efficient vehicles.1/9/07",True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,9000.0,"['Hampden', 'South Hadley']"
2007,1/9/07,"MassDEP entered into a Consent Order with a $35,000 Penalty regarding 395 Lynnway, LLC for Waste Site Cleanup violations in Lynn. The corporation is the current owner of 395 Lynnway, a brownfield site, where the violations found included failure to comply with a previous Consent Order requiring the submittal of a Phase IV Report or final solution or (Response Action Outcome) by 6/1/06. Today's Order extends the deadlines for submittal of a Phase IV to 12/15/07 and an RAO to12/15/08. MassDEP' s enforcement actions and subsequent involvement prevented the construction of commercial buildings over soil and groundwater contaminated with vinyl chloride, metals and petroleum. MassDEP agreed to suspend half (or $17,500) of the Penalty pending compliance.",True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,35000.0,['Lynn']
2007,1/8/07,"MassDEP entered into a Consent Order with a $2,000 Penalty involving Middleboro Petroleum in Middleborough for Hazardous Waste and Air Quality violations. MassDEP conducted a multi-media inspection and found the company was operating an automotive fuel dispensing (Stage II vapor recovery) facility with broken equipment, failed to perform required Stage II system maintenance and weekly inspections and failed to register as a generator of hazardous waste. In addition to the Penalty, the company agreed to maintain compliance with all applicable requirements.",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,2000.0,['Middleborough']
2007,1/8/07,"MassDEP entered into a Consent Order with a $30,000 Penalty involving the Massasoit Environmental Services, LLC in Carver for numerous operational issues in the groundwater discharge (permit) system. Among the violations were",True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,30000.0,['Carver']
2007,1/5/07,"MassDEP entered into a Consent Order with J.H. Hoenig Construction Co. for Hazardous Waste Management, Solid Waste and Wetlands violations at its Brimfield facility. The company's violations included",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,,['Brimfield']
2007,1/5/07,"MassDEP executed a Consent Order with a $6,000 Penalty involving Churchill Coatings Corporation for Hazardous Waste Management violations at its operation in Palmer. In addition, Churchill will pay annual compliance fees totaling $7,905. An inspection of Churchill's facility in February 2006 revealed that the company violated hazardous waste management requirements by not notifying MassDEP of a change in its hazardous waste generator status. Churchill, which cooperated with MassDEP, has initiated corrective actions to address the noncompliance issues at its facility.",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,6000.0,[]
2007,1/5/07,"MassDEP executed a Consent Order with a $15,000 Penalty for Air Quality (Asbestos) violations at a property owned by Iqbal Murtaza in West Springfield. A complaint made by a state occupational safety inspector alleged that unprotected and unlicensed workers were removing asbestos in the basement of a rental property on Main Street in West Springfield. An investigation by MassDEP found laborers had removed asbestos from an old boiler and had placed the asbestos waste into trash bags. Murtaza, as the building owner, was responsible for ensuring that asbestos was handled properly by licensed workers. Under MassDEP's direction, Murtaza retained a licensed asbestos abatement company, which conducted cleanup and decontamination of the basement including the proper disposal of asbestos waste. MassDEP has agreed to suspend $13,500 of the Penalty pending compliance over one year.",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,15000.0,[]
2007,1/5/07,MassDEP entered into a Consent Order with Twin Oaks Farm Learning Center for Water Supply violations at its facility in Rehoboth. The day care center operating in Rehoboth was found to be operating as an unapproved public water supply. Today's Order requires the facility to take the necessary steps so as to comply with all applicable Water Supply regulations [310 CMR 22.00].1/5/07,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,,['Rehoboth']
2007,1/5/07,"MassDEP issued a Unilateral Order to Lakeside Trailer Estates for Water Supply violations at its location in Mashpee. Lakeside Estates is a regulated public water supply system providing water to residents of the mobile home park complex through an existing privately owned well and water distribution system. This system has been cited for a failure to maintain minimum water pressure within the distribution system at various service connections to mobile homes located within the complex. Lakeside has had a history of resident complaints of low water pressure, and inadequate water flow as well as a history of past Notice of Noncompliance conditions. Inadequate water pressure threatens the health and welfare of the residents in the complex as the low-pressure condition increases the potential for back flow or siphonage of potential contaminates into the distribution system and water being used by consumers. MassDEP suspects inadequate distribution system design (inadequate pipe size) as the cause for these violations. Today's Order requires the following",False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,,['Mashpee']
2007,1/3/07,"MassDEP issued a Unilateral Order to NMJ Realty Trust and Learned Hand Realty Trust for Wetlands violations at property in Leominster, specifically clear cutting over an acre of Wetlands and Riverfront Area without a valid Order of Conditions (permit). Today's Order requires the owners to cease further activities except placement of erosion controls, flagging the wetlands in the field and providing to MassDEP a wetland restoration plan. Additional enforcement action is pending.",False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,,['Leominster']
2007,1/3/07,"MassDEP executed a Consent Order with a $6,000 Penalty involving Boulevard Auto Parts and Sales for Hazardous Waste Management violations at its facility in Springfield An inspection of Boulevard Auto recycling facility in January 2006 revealed that the company's hazardous waste management was in violation with several handling, storage requirements. The facility will correct the violations and MassDEP has agreed to suspend $4,000 of the Penalty pending compliance. In addition, Boulevard Auto has agreed to implement a Supplemental Environmental Project (SEP). The SEP involves translating MassDEP's hazardous waste management fact sheets into Russian and distributing them to other local auto recyclers whose employees speak Russian.1/3/07",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,6000.0,[]
2007,1/2/07,"MassDEP entered into a Consent Order with Robert and Cheryl Noel for Waste Site Cleanup violations at 97 Upper Church Street in Hardwick. The site had been a woolen mill, toy and cabinet manufacturer and small foundry since the 1930s. In 2002, an environmental assessment of the property found that fuel-oil in soil was found at concentrations above the reportable limits. The federal EPA conducted a site assessment under a targeted ""Brownfields"" program. The Noels purchased the site in 2003. Today's Order requires the Noels to expedite the pace of remedial response actions at the site. The Order also serves as a Notice of Noncompliance that memorializes deadlines to complete response actions, and contains stipulated penalties for noncompliance with MassDEP regulatory deadlines.",True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,['Hardwick']
2007,1/2/07,"MassDEP issued a $1,000 Penalty Assessment Notice to Hill n' Dale Nominee Trust (trustee Patrick Gray) for Waste Site Cleanup violations at residential property in Savoy. Hill N'Dale Nominee Trust, Patrick Gray Trustee, was notified of its obligations in 2005 regarding a past release of heating oil from an above ground oil tank on the property, which impacted soil, groundwater and surface water on-site. There were also potential impacts to a private well located on the property. The release occurred in 1997 and the owner at that time, Patrick Gray, was notified of his obligation to complete response actions on-site. Despite repeated attempts by MassDEP to bring this site into compliance, the past owner (Patrick Gray) and the current owner (Hill N'Dale Nominee Trust, Patrick Gray Trustee) have exhibited lengthy patterns of noncompliance and failed to complete the required response actions involving a release of oil to the soil and groundwater on-site.",False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1000.0,['Savoy']
2007,1/2/07,MassDEP entered into a Consent Order with Rediker Software for Water Supply violations in Hampden. Rediker Software operates as a public water system without having received the required prior approval of MassDEP. Such approval is necessary in order to ensure that the water supply source is protected and water quality monitoring is conducted. Today's Order establishes deadlines for taking the specific steps required of a newly discovered public water system.,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,,['Hampden']
2008,12/31/08,"MassDEP issued a Demand Letter to Baystate Home Guard Incorporate in Westfield for a $27,000 Suspended Penalty after the company was found in violation of the state asbestos regulations. In a previous Consent Order (6/1/07) MassDEP issued $34,000 Penalty to the company for asbestos removal, handling and disposal violations, but MassDEP agreed to suspend $27,000 for one year, provided the company remained in compliance. During a complaint investigation on 9/14/07, MassDEP found that Baystate Home Guard had improperly removed asbestos thermal insulation from the property's heating system, violating two of the asbestos handling regulations. Baystate is now required to pay the entire suspended penalty.12/31/08",True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,27000.0,['Westfield']
2008,12/31/08,"MassDEP entered into a Consent Order with a $4,000 Penalty regarding Marvic Construction for Asbestos violations at 66 Howard Street in Brockton. Marvic Construction failed to submit written notification to MassDEP for removal of non-friable asbestos containing material, and asbestos work practice violations during the removal of asbestos from this residential property. The work practice violations included; failure to ensure that asbestos remained wet during removal, and failure to containerize and label the asbestos in leak-tight containers.",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,4000.0,['Brockton']
2008,12/31/08,"MassDEP entered into a Consent Order with an $8,090 Penalty involving Reis Asphalt, Incorporated at 99 1/2 Linden Street in New Bedford. Reis failed to notify MassDEP of a planned demolition project involving a single-family home with asbestos containing cement shingles on the exterior wall surfaces. Reis also demolished the building using heavy excavation equipment, which rendered the asbestos containing shingles friable and then failed to containerize the damaged asbestos containing materials in leak tight containers. MassDEP and Reis agreed that $6,067 of the Penalty will be suspended, provided that Reis completes a Supplemental Environmental Project (SEP). The SEP shall include providing Asbestos Supervisor training for employees of Reis Asphalt. The remainder of the penalty, $2,023 will be paid to the Commonwealth.",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,8090.0,['New Bedford']
2008,12/30/08,"MassDEP entered into a Consent Order with a $4,500 Penalty regarding George Zervos for Asbestos violations at 55 Stevens Terrace in Randolph. Zervos failed to submit written notification to MassDEP for removal of friable asbestos containing material, committed asbestos work practice violations during the removal of asbestos from this commercial property. Zervos has now completed cleanup of the property, including asbestos debris disposal, and agreed to pay the Penalty/",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,4500.0,['Randolph']
2008,12/29/08,"MassDEP entered into a Consent Order with a $3,100 Penalty regarding Blue Heron Farms, Inc. for Wetlands violations at 72 Brooke Street in Plympton. MassDEP found the Farm had altered a wetlands resource area without a valid (permit) Order of Conditions. The Farm altered 14,000 square feet of bordering vegetated wetlands when it expanded a cranberry bog between 1993 and 1995. The alteration was identified by the MassDEP Wetlands Loss Project. In addition to the Penalty, the Farm has prepared a wetlands mitigation and wetland wildlife habitat enhancement plan to mitigate the wetlands change that occurred on the property.",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,3100.0,['Plympton']
2008,12/29/08,"MassDEP executed a Consent Order with a $35,000 Penalty involving the town of Marblehead for Wetlands violations at Stramski Way in Marblehead. MassDEP found the violations by the town's water and sewer commission in December of 2007, and issued a notice of noncompliance for discharge of pollutants. MassDEP further found bacteria concentrations in excess of secondary contact standards. These actions were undertaken without a permit, and violated the state's water quality standards and the town's storm water permit at Stramski Beach and an unnamed perennial stream flowing to the beach. In response to water quality sampling requirements, the town's water and sewer commission staff contacted the local conservation commission agent and requested permission to selectively cut some of the heavy vegetative overgrowth situated along the stream to provide access for sampling. The agent gave verbal authorization to perform only selective cutting by hand and selective hand movement of material to allow water to flow Further the agent instructed the water and sewer staff member that any additional activity; including stream channel or bank ""improvement"" work, would require the filing of a notice of intent. Today's Order requires full restoration of all resource areas with long term monitoring in addition to an administrative penalty of $10,000 paid with an additional $25,500 suspended after five years.",True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,35000.0,['Marblehead']
2008,12/26/08,"MassDEP issued a $25,400 Penalty Assessment Notice to Riverview Apartments, LLC for Asbestos violations in Springfield. The LLC is located in Swampscott, but MassDEP discovered while investigating a complaint at an apartment building located in Springfield, that the building management was allowing individuals to dismantle an asbestos-insulated boiler without instituting appropriate asbestos removal, handling and disposal procedures.",False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,25400.0,"['Springfield', 'Swampscott']"
2008,12/23/08,"MassDEP executed a Consent Order with a $3,000 Penalty involving Indian Hills Plaza for Water Supply violations at commercial strip-mall on Winthrop Street in Rehoboth. The responsible party, Vieira Family Realty Trust (c/o Joseph Vieira, Trustee), violated permit conditions and drinking water regulations pertaining to its public water supply well. MassDEP observed excavation and heavy machinery in use within the (140-foot) protective zone around the public water supply well. The responsible party has agreed to perform several corrective actions which will help insure future compliance with the permit conditions and drinking water regulations.",True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,3000.0,['Rehoboth']
2008,12/23/08,"MassDEP with the Massachusetts Attorney General's support entered into a settlement agreement with Brandywine Corporation resolving claims that the company filled and paved over nearly five acres of freshwater wetlands at 55 Rear High Street in Billerica on a parcel now leased to a car auction firm. Under the terms of the settlement filed in Suffolk Superior Court, Brandywine will restore/construct new wetlands in a three-quarter acre portion of the site. MassDEP found that approximately five (5) acres of altered wetlands had occurred, with the scope of alteration deduced in part from comparative analysis of infrared aerial photographs. The extent of the site degradation is such that full restoration is not feasible. Accordingly, in addition to restoration of a potion of the site that could be restored, defendant is required to pay $200,000 towards a Supplemental Environmental Project (SEP) that will involve the replication of wetlands in the Concord River watershed. Additionally, Brandywine will pay $100,000 civil penalty, half suspended upon successful completion of the restoration and the SEP.12/23/08",False,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,True,True,False,False,True,False,False,False,200000.0,['Billerica']
2008,12/22/08,"MassDEP entered into a Consent Order with a $6,500 Penalty regarding Supercon, Incorporated for Hazardous Waste and Air Quality violations in Shrewsbury. During a routine inspection, MassDEP determined that the company had failed to comply with its current plan approval, which resulted in excess air emissions. In addition, Supercon failed to properly complete its hazardous waste manifests; it failed to ensure that its emergency information was properly maintained; and, it failed to plan for - and train - its personnel involved in hazardous waste management. Under the terms of today's Order, the company has agreed to comply with all applicable regulations and perform a study to determine the appropriate replacement for its air pollution control equipment. Pending proper installation of this new equipment, Supercon will be able to manage and comply with its air emissions limits.12/22/08",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,6500.0,['Shrewsbury']
2008,12/18/08,"MassDEP issued a Demand for $22,250 in Suspended Penalties to J. Melone & Son, Incorporated for Waste Site Cleanup violations in Stow. The company has failed to submit a final (Response Action Outcome) statement on or before 10/1/08 as required under a previously-agreed Consent Order.",True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,22250.0,['Stow']
2008,12/18/08,"MassDEP entered into a Consent Order with a $5,000 Penalty regarding the town of Essex for Wetlands violations at the end of Water Street in Essex. The violations took place on a piece of town-owned land adjacent to the Essex River. The violations occurred during repaving, replacement of guard rail, and placement of a stone slope from the end of the street to the river. The work resulted in unauthorized alteration of ten linear feet of a resource area (coastal bank) and approximately 200 square feet of salt marsh. MassDEP has agreed to fully-suspend the Penalty pending full compliance with today's Order including full restoration of the impacted resource areas.",True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,5000.0,['Essex']
2008,12/16/08,"MassDEP entered into a Consent Order with a $5,000 Penalty regarding Environmental Source Corporation for Asbestos violations at 25 Shattuck Street in Lawrence. The company, a licensed asbestos removal contractor, notified MassDEP of work at 25 Shattuck Street in Lawrence. During routine inspections MassDEP personnel determined that Environmental Source had violated multiple work practice requirements. MassDEP found that the company's air cleaning machines (HEPAs) were not equipped with an operating alarm system and that dry friable asbestos debris was in the work area after the work area seal had been disassembled. Also, it was determined that the glove bag method of removal had not been performed in compliance with requirements.",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,5000.0,['Lawrence']
