source_url,gcs_url,municipality,permit_number,report_year,permit_year,report_period_start,report_period_end,source_page_refs,mcm1_activities_count,mcm1_notes,mcm2_activities_count,mcm3_outfalls_total,mcm3_outfalls_screened,mcm3_outfalls_not_accessed,mcm3_illicit_found,mcm3_illicit_eliminated,mcm3_count_type,mcm3_sampling_conducted,mcm4_sites_inspected,mcm4_violations_found,mcm5_sites_inspected,mcm5_bmps_inspected,mcm6_facilities_inspected,mcm6_notes,system_mapping_pct_complete,tmdl_municipality_specific,tmdl_waterbodies_json,compliance_issues,extraction_confidence,extraction_notes,pdf_pages,estimated_cost_usd
https://www.epa.gov/system/files/documents/2026-04/lawrence_ma_ar22.pdf,https://storage.googleapis.com/openamend-data/MS4_annual_reports/lawrence_ma_ar22.pdf,Lawrence,MAR041201,2022.0,4.0,2021-07-01,2022-06-30,"{""mcm1"": [3, 4, 7, 8, 9, 10], ""tmdl"": [2, 6, 8, 9], ""mcm6_pollution_prevention"": [3, 4, 5, 15, 16], ""mcm3_idde"": [3, 11, 12, 13], ""mcm5_post_construction"": [2, 14, 15], ""mcm2"": [3, 11], ""mcm4_construction"": [13, 14]}",8.0,"Messages distributed through DPW Facebook Page (3,600 followers) in English and Spanish. Topics include pet waste removal, stormwater awareness, fertilizer use, leaf disposal, clearing snow from storm drains, and proper recycling. Targeted audiences include residents, commercial and industrial audiences.",1.0,,0.0,,2.0,2.0,current_period,False,4.0,0.0,,,1799.0,"Includes 1,797 catch basins inspected and 2 SWPPP site inspections.",,True,"[{""pollutant"": ""Fish Passage Barrier"", ""source_page"": 6, ""waterbody"": ""Merrimack River""}, {""pollutant"": ""Total Phosphorus"", ""source_page"": 8, ""waterbody"": ""Merrimack River""}, {""pollutant"": ""Fish Passage Barrier"", ""source_page"": 6, ""waterbody"": ""Spicket River""}, {""source_page"": 6, ""waterbody"": ""Spicket River"", ""pollutant"": ""DDT in Fish Tissue""}, {""source_page"": 6, ""waterbody"": ""Spicket River"", ""pollutant"": ""Mercury in Fish Tissue""}, {""source_page"": 9, ""waterbody"": ""Spicket River"", ""pollutant"": ""Bacteria/Pathogens""}, {""source_page"": 9, ""waterbody"": ""Shawsheen River"", ""pollutant"": ""Bacteria/Pathogens""}]",,high,SSO counts used for illicit discharges found/eliminated as no other illicit discharge counts were provided. MCM6 facilities_inspected combines catch basin inspections and SWPPP site inspections. Percent of stormwater system mapping complete not found.,19.0,0.00618
https://www.epa.gov/system/files/documents/2026-04/lawrence_ma_ar23.pdf,https://storage.googleapis.com/openamend-data/MS4_annual_reports/lawrence_ma_ar23.pdf,City of Lawrence,MAR041201,2023.0,5.0,2022-07-01,2023-06-30,"{""mcm5_post_construction"": [13, 14], ""mcm1"": [7, 8, 9], ""mcm3_idde"": [10, 11, 12], ""mcm4_construction"": [12, 13], ""mcm2"": [10], ""mcm6_pollution_prevention"": [15], ""tmdl"": [2, 6, 8]}",5.0,,1.0,,0.0,0.0,5.0,5.0,current_period,False,3.0,0.0,,,4.0,"Refers to SWPPP site inspections. The report also indicates 1,200 catch basins were inspected and cleaned.",,True,"[{""source_page"": 6, ""pollutant"": ""Curly-leaf Pondweed"", ""waterbody"": ""Shawsheen River (MA83-19)""}, {""waterbody"": ""Shawsheen River (MA83-19)"", ""source_page"": 6, ""pollutant"": ""Fish passage barrier""}, {""waterbody"": ""Shawsheen River (MA83-19)"", ""source_page"": 6, ""pollutant"": ""Benthic Macroinvertebrates""}, {""waterbody"": ""Merrimack River"", ""pollutant"": ""Total Phosphorus"", ""source_page"": 8}, {""waterbody"": ""Spicket River"", ""source_page"": 8, ""pollutant"": ""Bacteria/Pathogens""}, {""waterbody"": ""Merrimack River"", ""pollutant"": ""Bacteria/Pathogens"", ""source_page"": 8}, {""pollutant"": ""Bacteria/Pathogens"", ""source_page"": 8, ""waterbody"": ""Shawsheen River""}]","Refer to consent decree DJ#90-5-1-1-11060 City of Lawrence, MA. The semi-annual compliance reports are dated 1/31/2023 and 7/31/2023.",medium,"The stated number of educational messages (5) on page 7 appears to be a summary, as detailed messages with dates across BMPs 1.1-1.4 add up to 7 distinct messages, and an additional 6 'other messages' are listed on page 9. Using the explicit summary count of 5. Illicit discharge counts are from SSOs only, as general IDDE counts were blank. Total outfalls and stormwater system mapping percentage were not found. Post-construction inspection counts (MCM5) were not found. Catch basin inspection data is available but does not fit into the MCM6 facilities_inspected field, which refers to SWPPP site inspections.",18.0,0.00588
https://www.epa.gov/system/files/documents/2026-04/lawrence_ma_ar24.pdf,https://storage.googleapis.com/openamend-data/MS4_annual_reports/lawrence_ma_ar24.pdf,City of Lawrence,MAR041201,2024.0,6.0,2023-07-01,2024-06-30,"{""mcm1"": [3, 7, 8, 9], ""mcm4_construction"": [12, 13], ""mcm2"": [2, 10], ""mcm3_idde"": [2, 10, 11, 12], ""tmdl"": [2, 6, 9], ""mcm6_pollution_prevention"": [15], ""mcm5_post_construction"": [13, 14]}",7.0,"Educational messages include general stormwater awareness, pet waste, fertilizer use, grass clippings, leaf litter, street sweeping, and storm drain clearing.",2.0,4.0,4.0,,1.0,1.0,current_period,True,3.0,0.0,3.0,,4.0,"Refers to inspections of facilities requiring SWPPPs. Additionally, 1,443 catch basins were inspected and cleaned.",100.0,True,"[{""waterbody"": ""Merrimack River"", ""pollutant"": ""Total Phosphorus"", ""source_page"": 9}, {""waterbody"": ""Spicket River"", ""pollutant"": ""Bacteria or Pathogens"", ""source_page"": 9}, {""waterbody"": ""Merrimack River"", ""pollutant"": ""Bacteria or Pathogens"", ""source_page"": 9}, {""waterbody"": ""Shawsheen River"", ""pollutant"": ""Bacteria or Pathogens"", ""source_page"": 9}, {""source_page"": 6, ""waterbody"": ""Shawsheen River (MA83-19)"", ""pollutant"": ""Curly-leaf Pondweed""}, {""source_page"": 6, ""waterbody"": ""Shawsheen River (MA83-19)"", ""pollutant"": ""Fish passage barrier""}, {""source_page"": 6, ""waterbody"": ""Shawsheen River (MA83-19)"", ""pollutant"": ""Benthic Macroinvertebrates""}]","Refer to Consent Decree DJ # 90-5-1-1-11060 City of Lawrence, MA. Shawsheen River (MA83-19) changed from a category 4A to 5 Impaired Water.",high,"MCM3: 'Outfalls total' is inferred from 'outfalls screened' being 100% of screened outfalls in the context of the report. 'Sampling conducted' is inferred from outfall screening data being available. MCM5: 'Sites inspected' is based on the number of 'as-built drawings received' as a proxy for post-construction site activity, as no direct 'inspections' count was found for post-construction BMPs. MCM6: 'Facilities inspected' refers to SWPPP facilities; additionally, 1,443 catch basins were inspected and cleaned. TMDL waterbodies: Reductions or allocations are not provided. Multiple segments of Merrimack River are mentioned for both Phosphorus and Bacteria/Pathogens; they are listed once for the `tmdl_waterbodies` list.",18.0,0.00588
https://www.epa.gov/system/files/documents/2026-04/lawrence_ma_ar25.pdf,https://storage.googleapis.com/openamend-data/MS4_annual_reports/lawrence_ma_ar25.pdf,City of Lawrence,MAR041201,2025.0,7.0,2024-07-01,2025-06-30,"{""mcm6_pollution_prevention"": [2, 3, 4, 15, 16], ""mcm1"": [7, 8, 9], ""mcm3_idde"": [2, 10, 11, 12], ""tmdl"": [2, 4, 6, 9], ""mcm5_post_construction"": [13, 14], ""mcm2"": [2, 10], ""mcm4_construction"": [13]}",9.0,,1.0,,45.0,,5.0,5.0,current_period,True,4.0,0.0,0.0,0.0,1200.0,Count refers to catch basins.,100.0,True,"[{""source_page"": 4, ""reduction_achieved_lbs_per_year"": 1.03, ""pollutant"": ""Total Phosphorus"", ""waterbody"": ""Merrimack River""}, {""source_page"": 9, ""pollutant"": ""Bacteria/Pathogens"", ""waterbody"": ""Spicket River""}, {""source_page"": 9, ""pollutant"": ""Bacteria/Pathogens"", ""waterbody"": ""Merrimack River""}, {""waterbody"": ""Shawsheen River"", ""source_page"": 9, ""pollutant"": ""Bacteria/Pathogens""}]","Refer to Consent Decree DJ # 90-5-1-1-11060 City of Lawrence, MA. The semi-annual compliance reports are dated 1/31/2025 and 7/31/2025 (mentioned on pages 2, 11, 12, 13).",high,"MCM3 IDDE: Cumulative illicit discharge counts (45 found, 45 eliminated) were also provided on page 12, but 'current_period' counts (5 found, 5 eliminated) were used for the fields as requested for the permit year. TMDL: The phosphorus reduction of 1.03 lbs/year (Page 4) is for installed BMPs generally and has been attributed to the Merrimack River (impaired for Total Phosphorus on Page 9) as no other specific waterbody reduction was provided.",19.0,0.00618
https://www.epa.gov/system/files/documents/2026-04/leicester-ma-ar19.pdf,https://storage.googleapis.com/openamend-data/MS4_annual_reports/leicester-ma-ar19.pdf,Town of Leicester,MAR041202,2019.0,1.0,2018-05-01,2019-06-30,"{""mcm6_pollution_prevention"": [2, 3, 4, 14, 15, 16], ""mcm2"": [2, 3, 10], ""mcm3_idde"": [2, 11, 12], ""mcm1"": [2, 3, 4, 7, 8, 9, 10], ""tmdl"": [2, 4, 6], ""mcm5_post_construction"": [13], ""mcm4_construction"": [2, 13]}",6.0,,3.0,,0.0,,0.0,0.0,cumulative_since_permit_start,,4.0,0.0,,,1433.0,Number of catch basins inspected.,,True,"[{""waterbody"": ""Rochdale Pond"", ""pollutant"": ""Phosphorus"", ""source_page"": 6}, {""source_page"": 6, ""waterbody"": ""Kettle Brook"", ""pollutant"": ""Fecal Coliform""}, {""source_page"": 6, ""waterbody"": ""Kettle Brook"", ""pollutant"": ""Solids""}, {""waterbody"": ""Kettle Brook"", ""pollutant"": ""Turbidity"", ""source_page"": 6}]",,high,MCM3 IDDE: Total outfalls and outfalls not accessed were not found. MCM5 Post-Construction: Number of sites and BMPs inspected not found. System mapping percentage was not explicitly stated. TMDL: No specific reduction percentages or wasteload allocations were provided.,19.0,0.00618
https://www.epa.gov/system/files/documents/2026-04/leicester-ma-ar20.pdf,https://storage.googleapis.com/openamend-data/MS4_annual_reports/leicester-ma-ar20.pdf,Town of Leicester,MAR041202,2020.0,2.0,2019-07-01,2020-06-30,"{""mcm3_idde"": [12, 13, 14], ""mcm6_pollution_prevention"": [16, 17], ""mcm2"": [3, 11, 12], ""mcm1"": [3, 4, 5, 8, 9, 10, 11], ""mcm4_construction"": [14], ""mcm5_post_construction"": [15], ""tmdl"": [2, 4, 5, 7]}",7.0,,1.0,,0.0,,0.0,0.0,current_period,False,2.0,0.0,,,1501.0,"Includes 1,500 catch basins and 1 facility with SWPPP inspection.",,True,"[{""pollutant"": ""Phosphorus"", ""waterbody"": ""Lake and Pond""}, {""pollutant"": ""Fecal Coliform"", ""waterbody"": ""Kettle Brook""}, {""waterbody"": ""Kettle Brook"", ""pollutant"": ""Solids""}, {""waterbody"": ""Kettle Brook"", ""pollutant"": ""Turbidity""}]",Written procedures to require submission of as-built drawings were not completed. Financial authorities and funding mechanisms have not been established.,medium,Some MCM sections lack specific quantitative data for the reporting period. Two requirements were not completed due to COVID-19 impacts. TMDL reduction/allocation numbers are not provided.,19.0,0.00618
https://www.epa.gov/system/files/documents/2026-04/leicester_ma_ar21.pdf,https://storage.googleapis.com/openamend-data/MS4_annual_reports/leicester_ma_ar21.pdf,Town of Leicester,MAR041202,2021.0,3.0,2020-07-01,2021-06-30,"{""tmdl"": [5], ""mcm4_construction"": [12, 13], ""mcm6_pollution_prevention"": [14, 15], ""mcm1"": [3, 4, 8, 9], ""mcm5_post_construction"": [13], ""mcm2"": [10], ""mcm3_idde"": [10, 11, 12]}",3.0,,1.0,89.0,89.0,,0.0,0.0,current_period,True,0.0,0.0,,,1500.0,Count refers to catch basins inspected.,,True,"[{""pollutant"": ""Phosphorus"", ""waterbody"": ""Lake and Pond"", ""source_page"": 5}]","The post-construction bylaw, ordinances, and other regulatory mechanisms are in progress with the Town and are expected to be incorporated into the Town's ordinances and bylaws at the Spring 2022 annual Town Meeting.",high,Outfalls total (89) derived from '100% of outfalls screened' to date. Cumulative illicit discharge count since permit start is also 0.,18.0,0.00588
https://www.epa.gov/system/files/documents/2026-04/leicester_ma_ar22.pdf,https://storage.googleapis.com/openamend-data/MS4_annual_reports/leicester_ma_ar22.pdf,Town of Leicester,MAR041202,,,,,{},7.0,,0.0,,0.0,,0.0,0.0,current_period,,20.0,1.0,0.0,0.0,1500.0,Count refers to catch basins inspected.,,False,[],"Post-Construction Ordinance update in progress, expected Spring 2023 Annual Town Meeting. Facilities O&M programs for municipal facilities are not implemented.",medium,"MCM2 public participation activity count not found. MCM3 IDDE: Total outfalls, outfalls not accessed, and sampling conducted data not found. Illicit discharges found and eliminated are 0 for the current period and cumulative. MCM5 post-construction: No specific counts for sites or BMPs inspected. MCM6 pollution prevention: facilities_inspected refers to catch basins. TMDL specific waterbody data with pollutants and reductions not found; only general impairment indicators are present. Report period start/end dates, report year, permit year, and overall system mapping percentage are not found. Compliance issue noted regarding Post-Construction Ordinance update in progress and municipal facilities O&M implementation.",,0.00108
https://www.epa.gov/system/files/documents/2026-04/leicester_ma_ar23.pdf,https://storage.googleapis.com/openamend-data/MS4_annual_reports/leicester_ma_ar23.pdf,Town of Leicester,MAR041202,,,,,{},7.0,,,,0.0,,0.0,0.0,current_period,False,3.0,0.0,,,2916.0,Refers to catch basins inspected.,,True,"[{""reduction_achieved_lbs_per_year"": 0.11, ""wasteload_allocation_lbs_per_year"": 19.73, ""waterbody"": ""Lake Lashaway"", ""pollutant"": ""Phosphorus""}]",,medium,MCM2 (Public Participation) activities count not specified. MCM3 (IDDE) total outfalls not specified. MCM5 (Post-Construction) sites and BMPs inspected counts not specified. MCM6 (Pollution Prevention) facilities inspected refers to catch basins.,,0.00108
https://www.epa.gov/system/files/documents/2026-04/leicester_ma_ar24.pdf,https://storage.googleapis.com/openamend-data/MS4_annual_reports/leicester_ma_ar24.pdf,Town of Leicester,MAR041202,,,,,{},4.0,,,0.0,0.0,0.0,0.0,0.0,current_period,False,1.0,1.0,,,1430.0,"Count for facilities_inspected refers to catch basins inspected. Additionally, 5 SWPPP site inspections were conducted.",30.0,,"[{""pollutant"": ""Nitrogen"", ""reduction_achieved_lbs_per_year"": 161.95, ""waterbody"": ""Unspecified""}, {""reduction_achieved_lbs_per_year"": 16.15, ""waterbody"": ""Assabet River"", ""pollutant"": ""Phosphorus""}, {""pollutant"": ""Phosphorus"", ""wasteload_allocation_lbs_per_year"": 118.92, ""reduction_achieved_lbs_per_year"": 16.26, ""waterbody"": ""Lake""}]",,medium,"Report period start/end and permit year not found. Compliance issues not explicitly mentioned. MCM2 Public Participation section present in XML but contains no data. MCM3 IDDE: Total outfalls, outfalls not accessed, and sampling conducted status not found. Illicit discharge counts provided for both current period (`Num_Illicit_Dis_Identified`, `Num_Illicit_Dis_Removed`) and cumulative since permit start (`Total_Num_Illicit_Dis_ID`, `Total_Num_Illicit_Dis_Removed`); current period counts are used for illicit_discharges_found and illicit_discharges_eliminated. MCM5 Post-Construction: Number of sites inspected and BMPs inspected not explicitly found. TMDL Waterbodies: Waterbody for Nitrogen reduction is unspecified. 'Lake' is used for a Phosphorus TMDL, but a specific lake name is not provided in the XML. Ambiguity exists between the <Heading> impairment status (NIm=0, Assabet=0) and the presence of specific data in <NitYr1> and <AssabetYr1>.",,0.00108
https://www.epa.gov/system/files/documents/2026-04/leicester_ma_ar25.pdf,https://storage.googleapis.com/openamend-data/MS4_annual_reports/leicester_ma_ar25.pdf,Town of Leicester,MAR041202,,,,,{},4.0,,,,0.0,,0.0,0.0,current_period,,0.0,0.0,,,1430.0,Refers to catch basins inspected.,30.0,,"[{""wasteload_allocation_lbs_per_year"": 21, ""reduction_achieved_lbs_per_year"": 25.04, ""waterbody"": ""Lake"", ""pollutant"": ""Phosphorus""}, {""reduction_achieved_lbs_per_year"": 168.44, ""waterbody"": ""Nitrogen (general)"", ""pollutant"": ""Nitrogen""}]",,high,"MCM2 (Public Participation) has no reported activities count. MCM5 (Post-Construction) has no reported sites inspected or BMPs inspected. MCM3 (IDDE) `outfalls_total`, `outfalls_not_accessed`, and `sampling_conducted` are not explicitly provided. For TMDL, the `wasteload_allocation_lbs_per_year` for 'Lake Phosphorus' is interpreted from `LPCP_TP_Increase_2005`, which states an 'increase' (interpreted as an allowable allocation). The waterbody for Nitrogen TMDL is generalized as 'Nitrogen (general)' as no specific waterbody name is provided. MCM6 `facilities_inspected` refers to catch basins.",,0.00108
https://www.epa.gov/system/files/documents/2026-04/leominster-ma-ar19.pdf,https://storage.googleapis.com/openamend-data/MS4_annual_reports/leominster-ma-ar19.pdf,City of Leominster,MAR041203,2019.0,1.0,2018-05-01,2019-06-30,"{""mcm1"": [6, 7, 8, 9], ""mcm3_idde"": [10, 11, 12], ""mcm2"": [10], ""mcm6_pollution_prevention"": [14, 15, 16], ""mcm5_post_construction"": [13], ""tmdl"": [2], ""mcm4_construction"": [12]}",11.0,"The report details various educational messages distributed, including brochures on building permits, stormwater pollution prevention, general construction and site supervision, lawn fertilizer, pet waste, and a 'Dwayne the Storm Drain' coloring book for children. Distribution methods included city offices, public events (Garden Mania, Earthfest), and online.",2.0,,0.0,,4.0,4.0,cumulative_since_permit_start,False,0.0,0.0,,,7709.0,Refers to catch basins inspected.,,False,"[{""waterbody"": ""Assabet River"", ""pollutant"": ""Phosphorus""}, {""waterbody"": ""Charles River Watershed"", ""pollutant"": ""Phosphorus""}, {""pollutant"": ""Phosphorus"", ""waterbody"": ""Lake and Pond""}]",,medium,"MCM2 activities_count is inferred from the number of mentioned public involvement opportunities (Garden Mania, Earthfest). MCM3 illicit_discharges_found and illicit_discharges_eliminated are based on cumulative SSO numbers as other illicit discharge counts were 0. sampling_conducted is False as no outfalls were screened. MCM5 sites_inspected and bmps_inspected are not explicitly provided in the report. MCM6 facilities_inspected refers to catch basins. The percentage for system mapping completion (system_mapping_pct_complete) is not given, only a qualitative description.",19.0,0.00618
https://www.epa.gov/system/files/documents/2026-04/leominster-ma-ar20.pdf,https://storage.googleapis.com/openamend-data/MS4_annual_reports/leominster-ma-ar20.pdf,City of Leominster,MAR041203,2020.0,2.0,2019-07-01,2020-06-30,"{""mcm2"": [10], ""mcm4_construction"": [13], ""mcm3_idde"": [10, 11, 12], ""tmdl"": [2], ""mcm6_pollution_prevention"": [14, 15], ""mcm5_post_construction"": [13], ""mcm1"": [6, 7, 8, 9]}",13.0,,0.0,,71.0,,0.0,0.0,cumulative_since_permit_start,,106.0,2.0,,,3873.0,Count refers to catch basins inspected.,,,"[{""pollutant"": ""Phosphorus"", ""source_page"": 2, ""waterbody"": ""Assabet River""}, {""source_page"": 2, ""waterbody"": ""Unspecified Waterbody"", ""pollutant"": ""Bacteria and Pathogen""}, {""source_page"": 2, ""waterbody"": ""Cape Cod"", ""pollutant"": ""Nitrogen""}, {""source_page"": 2, ""waterbody"": ""Charles River Watershed"", ""pollutant"": ""Phosphorus""}, {""source_page"": 2, ""waterbody"": ""Lake and Pond"", ""pollutant"": ""Phosphorus""}]",,high,"MCM1 activities_count explicitly stated as 13 messages. Additional handout counts are provided in the report for individual BMPs: 68, 15, 18, 30, 90, 12, 47, 28, 18, 19, 2658. These are not summed into activities_count to avoid double counting and adhere to the 'messages completed' wording. MCM6 facilities_inspected refers to catch basins. The total number of catch basins (6,079) is noted in extraction_notes as there is no specific field for total catch basins, and outfalls_total is usually for outfalls, not catch basins. Phase I system mapping is reported as complete, but no percentage is given for system_mapping_pct_complete.",19.0,0.00618
https://www.epa.gov/system/files/documents/2026-04/leominster_ma_ar21.pdf,https://storage.googleapis.com/openamend-data/MS4_annual_reports/leominster_ma_ar21.pdf,City of Leominster,MAR041203,2021.0,3.0,2020-07-01,2021-06-30,"{""tmdl"": [6], ""mcm6_pollution_prevention"": [19, 20], ""mcm2"": [15, 16], ""mcm1"": [7, 8, 9, 10, 11], ""mcm5_post_construction"": [18, 19], ""mcm3_idde"": [16, 17, 18], ""mcm4_construction"": [18]}",9.0,"MCM1 activities included maintaining two pages on the City website ('Stormwater and Water Pollution' and 'Guide for Land Owners & Landscapers') with various educational content (pet waste, fertilizer, general stormwater, videos, flyers, brochures). Additionally, the DPW posted informational flyers on Facebook covering Rain Gardens, Fertilizing Lawns, Dog Waste and Surface Water Quality, 'What can you do as a Citizen?', Car Wash Fact Sheet, and Stormwater Management for Small Businesses. Various handouts/brochures were also distributed, including 'Rain Check Book', 'Stormwater Pollution Prevention for Industrial Sites', 'Stormwater Pollution Fertilizing the Lawn', 'Protecting Urban Runoff', 'Stormwater and Industry', 'Stormwater Tips for the Business Community in the Watershed', 'Clean Culvert', 'Dog Waste and Surface Quality', 'Dwayne the Storm Drain' coloring books, 'Stormwater' coloring books, and 'Pet Waste Brochures'.",1.0,133.0,100.0,,0.0,0.0,current_period,True,122.0,1.0,,,1802.0,Count includes municipal facilities (SWPPP site) and catch basins.,,True,"[{""pollutant"": ""Escherichia Coli"", ""waterbody"": ""Fall Brook Segment MA81-39""}]","None reported, all year 3 and annual requirements were checked as completed.",high,The 'Number of educational messages completed' was explicitly stated as 9. Additional details on various handout distributions were included in the notes for MCM1. The total number of outfalls for MCM3 was calculated based on the number screened (100) and the percentage screened (75%). Sampling was inferred from 'field screening parameter results' mentioned in the outfall screening instructions.,23.0,0.00738
https://www.epa.gov/system/files/documents/2026-04/leominster_ma_ar22.pdf,https://storage.googleapis.com/openamend-data/MS4_annual_reports/leominster_ma_ar22.pdf,City of Leominster,MAR041203,2022.0,4.0,2021-07-01,2022-06-30,"{""mcm1"": [3, 4, 7, 8, 9], ""mcm3_idde"": [3, 10, 11, 12], ""mcm2"": [3, 10], ""mcm4_construction"": [3, 12], ""mcm6_pollution_prevention"": [3, 4, 5, 14], ""mcm5_post_construction"": [13], ""tmdl"": [2, 6]}",0.0,,0.0,,20.0,,0.0,0.0,current_period,False,2.0,0.0,0.0,0.0,644.0,Count refers to catch basins inspected.,,True,"[{""waterbody"": ""North Nashua River (MA81-02)"", ""source_page"": 6, ""pollutant"": ""Benthic Macroinvertebrates""}, {""waterbody"": ""North Nashua River (MA81-02)"", ""source_page"": 6, ""pollutant"": ""Fish Bioassessments""}, {""pollutant"": ""Lead"", ""source_page"": 6, ""waterbody"": ""North Nashua River (MA81-02)""}, {""waterbody"": ""Monoosnuc Brook (MA81-13)"", ""source_page"": 6, ""pollutant"": ""Non-Native Aquatic Plants""}, {""pollutant"": ""Curly-leaf Pondweed"", ""source_page"": 6, ""waterbody"": ""Lake Whalom (MA81154)""}]","The City experienced some turnover in planning and conservation staffing, delaying planning and code assessments.",high,"MCM1 'Number of educational messages completed' is explicitly stated as 0, despite descriptions of various educational activities (e.g., 40 school classes, 35 stenciled basins) being present in the report. Outfalls total (MCM3) could not be precisely determined from '20 outfalls screened' and '90% screened' as it results in a non-integer value.",17.0,0.00558
https://www.epa.gov/system/files/documents/2026-04/leominster_ma_ar23.pdf,https://storage.googleapis.com/openamend-data/MS4_annual_reports/leominster_ma_ar23.pdf,City of Leominster,MAR041203,2023.0,5.0,2022-07-01,2023-06-30,"{""mcm2"": [10], ""tmdl"": [2, 6], ""mcm3_idde"": [10, 11, 12], ""mcm1"": [7, 8, 9], ""mcm5_post_construction"": [13, 14], ""mcm6_pollution_prevention"": [14, 15], ""mcm4_construction"": [12, 13]}",5.0,,1.0,,46.0,,1.0,1.0,cumulative_since_permit_start,True,0.0,0.0,,,2374.0,"Includes 2,374 catch basins inspected and 4 SWPPP facilities inspected.",,False,[],,high,"MCM2 public participation count not explicitly stated. MCM3 outfalls_total not explicitly stated. MCM5 sites_inspected and bmps_inspected not explicitly stated. MCM6 facilities_inspected includes catch basins (2,374) and SWPPP facilities (4). No municipality-specific TMDL reduction targets or allocations were found in the document, only general impairments and a reference to the statewide impaired waters list.",18.0,0.00588
https://www.epa.gov/system/files/documents/2026-04/leominster_ma_ar24.pdf,https://storage.googleapis.com/openamend-data/MS4_annual_reports/leominster_ma_ar24.pdf,City of Leominster,MAR041203,2024.0,,2023-07-01,2024-06-30,"{""mcm2"": [2, 9, 10], ""mcm3_idde"": [10, 11, 12], ""tmdl"": [2, 6], ""mcm5_post_construction"": [13], ""mcm4_construction"": [12], ""mcm1"": [7, 8, 9], ""mcm6_pollution_prevention"": [14, 15]}",5.0,"Messages include information on stormwater runoff pollution, pet waste management, illicit discharges, and installation of new stormwater systems. Activities include website content, Facebook posts, distribution of MS4 booklets to contractors, catch basin stenciling for dog owners, and community nature walks.",,44.0,44.0,,0.0,0.0,cumulative_since_permit_start,True,0.0,0.0,,,2642.0,Count refers to catch basins inspected.,0.0,False,[],,medium,No specific count for public participation activities was provided. No specific site or BMP inspection counts for post-construction stormwater management were provided. TMDL waterbody-specific reduction and allocation data was not found; the report refers to a general state list of impaired waters.,18.0,0.00588
https://www.epa.gov/system/files/documents/2026-04/lexington-ma-ar19.pdf,https://storage.googleapis.com/openamend-data/MS4_annual_reports/lexington-ma-ar19.pdf,Town of Lexington,MAR041042,,,,,{},8.0,,,,243.0,,2.0,2.0,current_period,,1.0,,,,4614.0,Count refers to catch basins inspected.,,True,"[{""pollutant"": ""DO, Phosphorus, Solids/TSS/Turbidity, non-native aquatic plants, organic enrichments, biological indicators, sedimentation, taste and odor, excess algal growth, other flow regime alterations, other anthropogenic substrate alterations"", ""waterbody"": ""Beaver Brook""}, {""waterbody"": ""Mill Brook"", ""pollutant"": ""Ecoli""}, {""pollutant"": ""Fecal Coliform"", ""waterbody"": ""Vine Brook""}, {""waterbody"": ""Kiln Brook"", ""pollutant"": ""Fecal Coliform""}, {""pollutant"": ""Solids/TSS/Turbidity, Aquatic Plants"", ""waterbody"": ""Butterfield Pond""}]",,high,MCM2 (Public Participation) and MCM5 (Post-Construction) sections are missing. MCM6 facilities_inspected refers to catch basins.,,0.00108
https://www.epa.gov/system/files/documents/2026-04/lexington-ma-ar20.pdf,https://storage.googleapis.com/openamend-data/MS4_annual_reports/lexington-ma-ar20.pdf,Town of Lexington,MAR041042,2020.0,,2019-07-01,2020-06-30,"{""mcm5_post_construction"": [15, 16], ""mcm2"": [12], ""mcm1"": [7, 8, 9, 10, 11, 12], ""tmdl"": [2, 4, 5], ""mcm4_construction"": [15], ""mcm3_idde"": [13, 14], ""mcm6_pollution_prevention"": [16, 17]}",11.0,,0.0,,294.0,,11.0,11.0,cumulative_since_permit_start,,2.0,13.0,,,4370.0,Count refers to catch basins inspected.,,True,"[{""pollutant"": ""Phosphorus"", ""waterbody"": ""Assabet River""}, {""pollutant"": ""Phosphorus"", ""waterbody"": ""Charles River Watershed""}]","13 notices were handed out for erosion control issues, all sites returned to compliance.",high,"MCM2 participation count is not explicitly provided. System mapping percentage not explicitly stated, only completion of Phase I and elements. TMDL reduction and allocation percentages are not provided for listed TMDLs. Outfalls total is not explicitly stated. The violation count for MCM4 refers to 'notices handed out' for erosion control.",20.0,0.00648
